Name,Party,Parliament,Profile
"1709","Nurtekin Tepe"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/nurtekin-tepe/fragen-antworten?page=0"
"1710","Hans Christian Göttlicher"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/hans-christian-goettlicher/fragen-antworten?page=0"
"1711","Kim-Sarah Speer"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/kim-sarah-speer/fragen-antworten?page=0"
"1712","Christian Rohde"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/christian-rohde/fragen-antworten?page=0"
"1713","Stefan Ebner"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/stefan-ebner/fragen-antworten?page=0"
"1714","Jens Münster"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/jens-muenster/fragen-antworten?page=0"
"1715","Thorsten Lieb"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/thorsten-lieb/fragen-antworten?page=0"
"1716","Carsten Preuß"," DIE LINKE","Brandenburg","https://www.abgeordnetenwatch.de//profile/carsten-preuss/fragen-antworten?page=0"
"1717","Norbert Otto Mayer"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/norbert-otto-mayer/fragen-antworten?page=0"
"1718","Jörg Henke"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/joerg-henke/fragen-antworten?page=0"
"1719","Valentina Tuchel"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/valentina-tuchel/fragen-antworten?page=0"
"1720","Norbert Röttgen"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/norbert-roettgen/fragen-antworten?page=0"
"1721","Bettina Hornhues"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/bettina-hornhues/fragen-antworten?page=0"
"1722","Ralph Brinkhaus"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/ralph-brinkhaus/fragen-antworten?page=0"
"1723","Carola Wolle"," AfD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/carola-wolle/fragen-antworten?page=0"
"1724","Joachim Kuhs"," AfD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/joachim-kuhs/fragen-antworten?page=0"
"1725","Martin Brandl"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/martin-brandl/fragen-antworten?page=0"
"1726","Ülker Radziwill"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/uelker-radziwill/fragen-antworten?page=0"
"1727","Mona Neubaur"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/mona-neubaur/fragen-antworten?page=0"
"1728","Jens Jenssen"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/jens-jenssen/fragen-antworten?page=0"
"1729","Florian Dörstelmann"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/florian-doerstelmann/fragen-antworten?page=0"
"1730","Thorsten Weiß"," AfD","Berlin","https://www.abgeordnetenwatch.de//profile/thorsten-weiss/fragen-antworten?page=0"
"1731","Siegfried Borgwardt"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/siegfried-borgwardt/fragen-antworten?page=0"
"1732","Andrea Stullich"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/andrea-stullich/fragen-antworten?page=0"
"1733","Hendrik Wüst"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/hendrik-wuest/fragen-antworten?page=0"
"1734","Jens-Peter Nettekoven"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/jens-peter-nettekoven/fragen-antworten?page=0"
"1735","Josef Hovenjürgen"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/josef-hovenjuergen/fragen-antworten?page=0"
"1736","Nadja Lüders"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/nadja-lueders/fragen-antworten?page=0"
"1737","Serdar Yüksel"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/serdar-yueksel/fragen-antworten?page=0"
"1738","Arif Taşdelen"," SPD","Bayern","https://www.abgeordnetenwatch.de//profile/arif-tasdelen/fragen-antworten?page=0"
"1739","Martin Schöffel"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/martin-schoeffel/fragen-antworten?page=0"
"1740","Steffen Vogel"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/steffen-vogel/fragen-antworten?page=0"
"1741","Jens Kamieth"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/jens-kamieth/fragen-antworten?page=0"
"1742","Benno Zierer"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/benno-zierer/fragen-antworten?page=0"
"1743","Tanja Schorer-Dremel"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/tanja-schorer-dremel/fragen-antworten?page=0"
"1744","Elke Barth"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/elke-barth/fragen-antworten?page=0"
"1745","Marius Weiß"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/marius-weiss/fragen-antworten?page=0"
"1746","Moritz Promny"," FDP","Hessen","https://www.abgeordnetenwatch.de//profile/moritz-promny/fragen-antworten?page=0"
"1747","Dörte Liebetruth"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/doerte-liebetruth/fragen-antworten?page=0"
"1748","Uwe Schünemann"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/uwe-schuenemann/fragen-antworten?page=0"
"1749","Rasmus Vöge"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/rasmus-voege/fragen-antworten?page=0"
"1750","Tino Chrupalla"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/tino-chrupalla/fragen-antworten?page=0"
"1751","Marc Biadacz"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/marc-biadacz/fragen-antworten?page=0"
"1752","Horst Förster"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/horst-foerster/fragen-antworten?page=0"
"1753","Martin Wagle"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/martin-wagle/fragen-antworten?page=0"
"1754","Sabine Weigand"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/sabine-weigand/fragen-antworten?page=0"
"1755","Felix Martin"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/felix-martin/fragen-antworten?page=0"
"1756","Patrick Schenk"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/patrick-schenk/fragen-antworten?page=0"
"1757","Emanuel Herold"," Bündnis 90/Die Grünen","Bremen","https://www.abgeordnetenwatch.de//profile/emanuel-herold/fragen-antworten?page=0"
"1758","Thomas Thumm"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/thomas-thumm/fragen-antworten?page=0"
"1759","Jan-Oliver Zwerg"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/jan-oliver-zwerg/fragen-antworten?page=0"
"1760","Christine Wernicke"," BVB - Freie Wähler","Brandenburg","https://www.abgeordnetenwatch.de//profile/christine-wernicke/fragen-antworten?page=0"
"1761","Thomas Kirste"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/thomas-kirste/fragen-antworten?page=0"
"1762","Wilko Möller"," AfD","Brandenburg","https://www.abgeordnetenwatch.de//profile/wilko-moeller/fragen-antworten?page=0"
"1763","Christopher Hahn"," parteilos","Sachsen","https://www.abgeordnetenwatch.de//profile/christopher-hahn/fragen-antworten?page=0"
"1764","Dieter Michael Laudenbach"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/dieter-michael-laudenbach/fragen-antworten?page=0"
"1765","Thomas Staudt"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/thomas-staudt/fragen-antworten?page=0"
"1766","Xenia Sabrina Kühn"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/xenia-sabrina-kuehn/fragen-antworten?page=0"
"1767","Marcus Resch"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/marcus-resch/fragen-antworten?page=0"
"1768","Frank Luhmann"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/frank-luhmann/fragen-antworten?page=0"
"1769","Barbara Becker-Hornickel"," FDP","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/barbara-becker-hornickel/fragen-antworten?page=0"
"1770","Sylva Rahm-Präger"," SPD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/sylva-rahm-praeger/fragen-antworten?page=0"
"1771","Ralf Stoltze"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/ralf-stoltze/fragen-antworten?page=0"
"1772","Jessica Schülke"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/jessica-schuelke/fragen-antworten?page=0"
"1773","Tim Wook"," SPD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/tim-wook/fragen-antworten?page=0"
"1774","Basem Khan"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/basem-khan/fragen-antworten?page=0"
"1775","Niklas Graßelt"," CDU","Berlin","https://www.abgeordnetenwatch.de//profile/niklas-grasselt/fragen-antworten?page=0"
"1776","Ingo Schon"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/ingo-schon/fragen-antworten?page=0"
"1777","Lothar Mulch"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/lothar-mulch/fragen-antworten?page=0"
"1778","Jenny Schack"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/jenny-schack/fragen-antworten?page=0"
"1779","Harald Meußgeier"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/harald-meussgeier/fragen-antworten?page=0"
"1780","Udo Bullmann"," SPD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/udo-bullmann/fragen-antworten?page=0"
"1781","Stefan Ebner"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/stefan-ebner/fragen-antworten?page=0"
"1782","Jens Münster"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/jens-muenster/fragen-antworten?page=0"
"1783","Romeo Franz"," Bündnis 90/Die Grünen","EU-Parlament","https://www.abgeordnetenwatch.de//profile/romeo-franz/fragen-antworten?page=0"
"1784","Jens Gieseke"," CDU","EU-Parlament","https://www.abgeordnetenwatch.de//profile/jens-gieseke/fragen-antworten?page=0"
"1785","Carsten Preuß"," DIE LINKE","Brandenburg","https://www.abgeordnetenwatch.de//profile/carsten-preuss/fragen-antworten?page=0"
"1786","Norbert Otto Mayer"," AfD","Sachsen","https://www.abgeordnetenwatch.de//profile/norbert-otto-mayer/fragen-antworten?page=0"
"1787","Jörg Henke"," AfD","Thüringen","https://www.abgeordnetenwatch.de//profile/joerg-henke/fragen-antworten?page=0"
"1788","Valentina Tuchel"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/valentina-tuchel/fragen-antworten?page=0"
"1789","Norbert Röttgen"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/norbert-roettgen/fragen-antworten?page=0"
"1790","Bettina Hornhues"," CDU","Bremen","https://www.abgeordnetenwatch.de//profile/bettina-hornhues/fragen-antworten?page=0"
"1791","Ralph Brinkhaus"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/ralph-brinkhaus/fragen-antworten?page=0"
"1792","Carola Wolle"," AfD","Baden-Württemberg","https://www.abgeordnetenwatch.de//profile/carola-wolle/fragen-antworten?page=0"
"1793","Joachim Kuhs"," AfD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/joachim-kuhs/fragen-antworten?page=0"
"1794","Martin Brandl"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/martin-brandl/fragen-antworten?page=0"
"1795","Ülker Radziwill"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/uelker-radziwill/fragen-antworten?page=0"
"1796","Mona Neubaur"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/mona-neubaur/fragen-antworten?page=0"
"1797","Jens Jenssen"," SPD","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/jens-jenssen/fragen-antworten?page=0"
"1798","Florian Dörstelmann"," SPD","Berlin","https://www.abgeordnetenwatch.de//profile/florian-doerstelmann/fragen-antworten?page=0"
"1799","Thorsten Weiß"," AfD","Berlin","https://www.abgeordnetenwatch.de//profile/thorsten-weiss/fragen-antworten?page=0"
"1800","Siegfried Borgwardt"," CDU","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/siegfried-borgwardt/fragen-antworten?page=0"
"1801","Elisabeth Müller-Witt"," SPD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/elisabeth-mueller-witt/fragen-antworten?page=0"
"1802","Jochen Klenner"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/jochen-klenner/fragen-antworten?page=0"
"1803","Lutz Lienenkämper"," CDU","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/lutz-lienenkaemper/fragen-antworten?page=0"
"1804","Werner Kalinka"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/werner-kalinka/fragen-antworten?page=0"
"1805","Sven Tritschler"," AfD","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/sven-tritschler/fragen-antworten?page=0"
"1806","Bernhard Pohl"," FREIE WÄHLER","Bayern","https://www.abgeordnetenwatch.de//profile/bernhard-pohl/fragen-antworten?page=0"
"1807","Judith Gerlach"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/judith-gerlach/fragen-antworten?page=0"
"1808","Martina Fehlner"," SPD","Bayern","https://www.abgeordnetenwatch.de//profile/martina-fehlner/fragen-antworten?page=0"
"1809","André Bock"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/andre-bock/fragen-antworten?page=0"
"1810","Gerd Schreiner"," CDU","Rheinland-Pfalz","https://www.abgeordnetenwatch.de//profile/gerd-schreiner/fragen-antworten?page=0"
"1811","Stephan Toscani"," CDU","Saarland","https://www.abgeordnetenwatch.de//profile/stephan-toscani/fragen-antworten?page=0"
"1812","Seyran Papo"," CDU","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/seyran-papo/fragen-antworten?page=0"
"1813","Cemal Bozoğlu"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/cemal-bozoglu/fragen-antworten?page=0"
"1814","Tobias Winkler"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/tobias-winkler/fragen-antworten?page=0"
"1815","Axel Müller"," CDU","Bundestag","https://www.abgeordnetenwatch.de//profile/axel-mueller/fragen-antworten?page=0"
"1816","Gerald Ullrich"," FDP","Bundestag","https://www.abgeordnetenwatch.de//profile/gerald-ullrich/fragen-antworten?page=0"
"1817","Christoph Eilers"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/christoph-eilers/fragen-antworten?page=0"
"1818","Christian Schroeder"," Bündnis 90/Die Grünen","Niedersachsen","https://www.abgeordnetenwatch.de//profile/christian-schroeder/fragen-antworten?page=0"
"1819","Jens-Holger Schneider"," AfD","Mecklenburg-Vorpommern","https://www.abgeordnetenwatch.de//profile/jens-holger-schneider/fragen-antworten?page=0"
"1820","Dieter Arnold"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/dieter-arnold/fragen-antworten?page=0"
"1821","Jette Waldinger-Thiering"," SSW","Schleswig-Holstein","https://www.abgeordnetenwatch.de//profile/jette-waldinger-thiering/fragen-antworten?page=0"
"1822","Gülseren Demirel"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/guelseren-demirel/fragen-antworten?page=0"
"1823","Christine Anderson"," AfD","EU-Parlament","https://www.abgeordnetenwatch.de//profile/christine-anderson/fragen-antworten?page=0"
"1824","Thomas Erndl"," CSU","Bundestag","https://www.abgeordnetenwatch.de//profile/thomas-erndl/fragen-antworten?page=0"
"1825","Nina Eisenhardt"," Bündnis 90/Die Grünen","Hessen","https://www.abgeordnetenwatch.de//profile/nina-eisenhardt/fragen-antworten?page=0"
"1826","Esther Dilcher"," SPD","Bundestag","https://www.abgeordnetenwatch.de//profile/esther-dilcher/fragen-antworten?page=0"
"1827","Jochen Haug"," AfD","Bundestag","https://www.abgeordnetenwatch.de//profile/jochen-haug/fragen-antworten?page=0"
"1828","Stephan Bothe"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/stephan-bothe/fragen-antworten?page=0"
"1829","Veronika Bode"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/veronika-bode/fragen-antworten?page=0"
"1830","Birgit Heitland"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/birgit-heitland/fragen-antworten?page=0"
"1831","Josef Dörr"," AfD","Saarland","https://www.abgeordnetenwatch.de//profile/josef-doerr/fragen-antworten?page=0"
"1832","Oliver Kirchner"," AfD","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/oliver-kirchner/fragen-antworten?page=0"
"1833","Kristin Heiß"," DIE LINKE","Sachsen-Anhalt","https://www.abgeordnetenwatch.de//profile/kristin-heiss/fragen-antworten?page=0"
"1834","Matthias Vogler"," AfD","Bayern","https://www.abgeordnetenwatch.de//profile/matthias-vogler/fragen-antworten?page=0"
"1835","Florian Siekmann"," Bündnis 90/Die Grünen","Bayern","https://www.abgeordnetenwatch.de//profile/florian-siekmann/fragen-antworten?page=0"
"1836","Arno Enners"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/arno-enners/fragen-antworten?page=0"
"1837","Bijan Kaffenberger"," SPD","Hessen","https://www.abgeordnetenwatch.de//profile/bijan-kaffenberger/fragen-antworten?page=0"
"1838","Maja Tegeler"," DIE LINKE","Bremen","https://www.abgeordnetenwatch.de//profile/maja-tegeler/fragen-antworten?page=0"
"1839","Dennis Hohloch"," AfD","Brandenburg","https://www.abgeordnetenwatch.de//profile/dennis-hohloch/fragen-antworten?page=0"
"1840","Zohra Mojadeddi"," Bündnis 90/Die Grünen","Hamburg","https://www.abgeordnetenwatch.de//profile/zohra-mojadeddi/fragen-antworten?page=0"
"1841","Michael Röls-Leitmann"," Bündnis 90/Die Grünen","Nordrhein-Westfalen","https://www.abgeordnetenwatch.de//profile/michael-roels-leitmann/fragen-antworten?page=0"
"1842","Flora Schröder"," SPD","Saarland","https://www.abgeordnetenwatch.de//profile/flora-schroeder/fragen-antworten?page=0"
"1843","Hartmut Moorkamp"," CDU","Niedersachsen","https://www.abgeordnetenwatch.de//profile/hartmut-moorkamp/fragen-antworten?page=0"
"1844","Vanessa Behrendt"," AfD","Niedersachsen","https://www.abgeordnetenwatch.de//profile/vanessa-behrendt/fragen-antworten?page=0"
"1845","Nils Bothen"," SPD","Bremen","https://www.abgeordnetenwatch.de//profile/nils-bothen/fragen-antworten?page=0"
"1846","Anna-Maria Schölch"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/anna-maria-schoelch/fragen-antworten?page=0"
"1847","Christoph Mikuschek"," CDU","Hessen","https://www.abgeordnetenwatch.de//profile/christoph-mikuschek/fragen-antworten?page=0"
"1848","Johannes Marxen"," AfD","Hessen","https://www.abgeordnetenwatch.de//profile/johannes-marxen/fragen-antworten?page=0"
"1849","Patrick Grossmann"," CSU","Bayern","https://www.abgeordnetenwatch.de//profile/patrick-grossmann/fragen-antworten?page=0"
